Title,Artist,Year,Genre,Popularity
"Prizraki zavtra (Iz ""Vampiry srednei polosy"")",Mumiy Troll,2020,rock,26
Love You Like I Used To,Russell Dickerson,2020,rock,61
Ghost,Gerry Cinnamon,2020,rock,53
Xin Yu Bao ,Eve,2020,rock,48
Midnight Train,SE SO NEON,2020,rock,39
Uvol'te,Dai Darogu!,2020,rock,16
Talisman,Kurgan & Agregat,2020,rock,23
Keep Me In The Moment - Radio Version,Jeremy Camp,2020,rock,54
Till There's Nothing Left,Cam,2020,rock,52
Kusura Bakma,Tugkan,2020,rock,62
osen',konets solnechnykh dnei,2020,rock,29
Way Maker,Mandisa,2020,rock,53
Konfiskat,Liniia Mannergeima,2020,rock,27
Fonarnyi stolb,Kassiopeia,2020,rock,25
Hatami Dansa Kaldirdim,Kendimden Hallice,2020,rock,62
Uncharted - Recorded at Spotify Studios Stockholm,Kensington,2020,rock,48
Depressiia,[Bi-2],2020,rock,27
The God Who Stays,Matthew West,2020,rock,56
Kafamda Kentsel Donusumler,Ikiye On Kala,2020,rock,55
Dong,SE SO NEON,2020,rock,42
Rok-muzykant,Zhadan i Sobaky,2020,rock,23
"Un errore di distrazione - Tratto dal film ""L'ospite""",Brunori Sas,2020,rock,50
Ia vidchuvaiu tebe,Kozak System,2020,rock,25
It Ain't Easy,DeWolff,2020,rock,40
All Night,Brothers Osborne,2020,rock,52
Cesse cesse,Clou,2020,rock,42
Amores Lejanos,Los Enanitos Verdes,2020,rock,57
Metfest,Feuerschwanz,2020,rock,42
Skin,Spacey Jane,2020,rock,57
Iz etikh sten,Louna,2020,rock,24
Ridin' Roads,Dustin Lynch,2020,rock,63
Faithful God,I AM THEY,2020,rock,53
Kardiomuziaka,Kurgan & Agregat,2020,rock,23
Zestarli jsme lasko,Jaromir Nohavica,2020,rock,32
80,Son Feci Bisiklet,2020,rock,55
Tsikave zhittia,Nitso Potvorno,2020,rock,27
Shramy,Yorsh,2020,rock,23
Jeopardy,Fran Palermo,2020,rock,26
Kacar Gider,Dolu Kadehi Ters Tut,2020,rock,60
Chekhoslovakiia,Golos Omeriki,2020,rock,23
Al di la dell'amore,Brunori Sas,2020,rock,48
The Keeper,Blossoms,2020,rock,48
Rodina,Piriatin,2020,rock,24
Bubble,Etana,2020,rock,41
Preloved,Peach Fur,2020,rock,46
Breaking Up Was Easy In The 90's,Sam Hunt,2020,rock,60
Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin,2020,rock,55
Solnyshko,KDRR,2020,rock,24
Privychka kurit',MINUS18,2020,rock,23
Svideteli stabil'nosti,Drugoi Veter,2020,rock,23
Alive & Breathing (feat. Elle Limebear),Matt Maher,2020,rock,51
Geceyi Anlatmis,Ozbi,2020,rock,58
Nos celebrations,Indochine,2020,rock,54
Khoroshii tsar' i znakomaia von',Lumen,2020,rock,23
Good for You,Spacey Jane,2020,rock,55
Hard To Forget,Sam Hunt,2020,rock,61
lyl~ - kyrwky mn lstwdyw,Cairokee,2020,rock,54
Tudo Vai Dar Certo,Natiruts,2020,rock,65
Stare dobre casy,Jaromir Nohavica,2020,rock,29
Mariposas,Los Enanitos Verdes,2020,rock,37
Lemonade,Planet Funk,2020,rock,37
Chernaia aptechka,Kassiopeia,2020,rock,22
Ochi Vid'mi,VII,2020,rock,26
On Our Own,Lime Cordiale,2020,rock,49
Whiskey And Rain,Michael Ray,2020,rock,59
Pankareala,Subcarpati,2020,rock,37
Timidez (feat. Natalia Lafourcade),Gepe,2020,rock,47
Dirt Cheap,Lime Cordiale,2020,rock,49
Memory I Don't Mess With,Lee Brice,2020,rock,56
Soldier On,DI-RECT,2020,rock,50
Tak se nezlob,Marek Ztraceny,2020,rock,46
Il mondo si divide,Brunori Sas,2020,rock,50
Vogniane Kolo,VII,2020,rock,25
All My Problems,Surf Trash,2020,rock,45
Belaia krov' inkvizitsii,StimfoniIa,2020,rock,24
"Voda, Co Ma Drzi Nad Vodou",Elan,2020,rock,49
Ni moria ni berega,snova ne uspel,2020,rock,24
Koliskova,Khrystyna Soloviy,2020,rock,25
Seksual'ni akordi,Kurgan & Agregat,2020,rock,22
List Dodomu,VII,2020,rock,24
Have You Ever Seen The Rain,Miss Montreal,2020,rock,45
One Margarita,Luke Bryan,2020,rock,60
Prostoi vinegret,Plan Lomonosova,2020,rock,24
Ung,SE SO NEON,2020,rock,40
AMEN,Micah Tyler,2020,rock,40
Are You That Somebody,Unified Highway,2020,rock,53
BL,QUEEN BEE,2020,rock,41
Znicena zem,Katerina Marie Ticha,2020,rock,51
Cerny kvet,Jaromir Nohavica,2020,rock,29
YOUR NAME IS POWER,Rend Collective,2020,rock,49
Kinfolks,Sam Hunt,2020,rock,60
Last Night a DJ Saved my Life,KO KO MO,2020,rock,38
Kometa,Desmod,2020,rock,39
Ruki k nebu,KnyaZz,2020,rock,22
One Day,SPYAIR,2020,rock,47
Keep,Rum Jungle,2020,rock,49
All Your Ships Have Sailed,Troy Kingi,2020,rock,46
Wake Up Sleeper,Austin French,2020,rock,40
Was kummert uns die Zeit (Die Zeit),Robert Redweik,2020,rock,46
Truth Be Told,Matthew West,2020,rock,56
Partido a Partido,Leiva,2020,rock,53
Penny,The Terrys,2020,rock,48
Who You Are To Me (feat. Lady A),Chris Tomlin,2020,rock,53
Unutmam Lazim,Sedef Sebuktekin,2020,rock,50
Bro,Lampasy,2020,rock,23
Penny,The Terrys,2020,rock,48
Who You Are To Me (feat. Lady A),Chris Tomlin,2020,rock,53
Unutmam Lazim,Sedef Sebuktekin,2020,rock,50
Bro,Lampasy,2020,rock,23
Virtud y Castigo,Arde Bogota,2020,rock,57
Down To One,Luke Bryan,2020,rock,56
Seni Cok Ozluyorum,Tugkan,2020,rock,59
Ostani,Goran Karan,2020,rock,29
Shaman Masai,Tsviakh,2020,rock,22
Titebi,Quemmekh,2020,rock,27
haiena,MY FIRST STORY,2020,rock,46
Devil Is a Liar,Colton Dixon,2020,rock,50
Sami,Katerina Marie Ticha,2020,rock,41
Capita cosi,Brunori Sas,2020,rock,50
Ren Sheng noZhen ,Gesu No Kiwami Otome,2020,rock,43
Godzilla,Skyline,2020,rock,28
6patlar,Son Feci Bisiklet,2020,rock,53
Kids in America,Shaka Ponk,2020,rock,44
Eksik,Batu Akdeniz,2020,rock,56
Good Girl,Dustin Lynch,2020,rock,59
hiroinYu Cheng Ji Hua ,HoneyWorks,2020,rock,48
Agua,Valeria Castro,2020,rock,46
Emil P.,Jaromir Nohavica,2020,rock,28
En meg sohasem,Carson Coma,2020,rock,45
hikariZheng Ming Lun ,CHiCO with HoneyWorks,2020,rock,41
The Man Who Loves You The Most,Zac Brown Band,2020,rock,50
Wu Gao ,MY FIRST STORY,2020,rock,41
"Hej, sanjalice",Elemental,2020,rock,35
The Way You Take Time,Joe Buck,2020,rock,46
Le train du soir (feat. Pomme),Raphael,2020,rock,40
STARLIGHT,N.Flying,2020,rock,39
Serre-moi XXV,Tryo,2020,rock,41
Run To The Father,Matt Maher,2020,rock,51
I CHOOSE TO WORSHIP,Rend Collective,2020,rock,47
Kalbinde Birileri Var,Perdenin Ardindakiler,2020,rock,49
Leave Her Wild,Tyler Rich,2020,rock,54
All I Wanna Do is Make Love to You,Danny Vera,2020,rock,45
Penger i Madrassen,Blomst,2020,rock,31
What AfD thinks we do...,AKNE KID JOE,2020,rock,46
Beteri Yok Uslanmaktan,Nova Norda,2020,rock,49
Hoy,Gloria Estefan,2020,rock,47
Until Grace,Tauren Wells,2020,rock,54
Darja,Bajaga & Instruktori,2020,rock,34
Valaki jar a fak hegyen,Platon Karataev,2020,rock,34
Sadie,The Rions,2020,rock,50
Skylah,Daily J,2020,rock,44
Be A Light,Thomas Rhett,2020,rock,52
Hong ,SUDA MASAKI,2020,rock,58
Durante una Mirada,La Oreja de Van Gogh,2020,rock,55
Besame Morenita,Caloncho,2020,rock,54
Be A Light,Thomas Rhett,2020,rock,52
Hong ,SUDA MASAKI,2020,rock,58
Durante una Mirada,La Oreja de Van Gogh,2020,rock,55
Besame Morenita,Caloncho,2020,rock,54
Dancing in the rain,Lacuna,2020,rock,33
Wild World,Kip Moore,2020,rock,43
Desole pour hier soir XXV - Remix 2020,Tryo,2020,rock,47
Siempre Tu,Enjambre,2020,rock,59
Respiro (Cap. 8),Siddhartha,2020,rock,63
Sweet memories,JANNABI,2020,rock,45
En Tus Planes,David Bisbal,2020,rock,43
Me Hace Falta (Cap. 2),Siddhartha,2020,rock,65
Seanchai,The Scratch,2020,rock,37
Ven y Llename,Generacion 12,2020,rock,58
Grew up on That,High Valley,2020,rock,47
Faithful God,I AM THEY,2020,rock,46
Keder,Yasli Amca,2020,rock,52
Trouble,Chef'Special,2020,rock,45
Underbara saker kommer handa oss,Terra ,2020,rock,45
Pero a tu lado 2020,Los Secretos,2020,rock,51
Gunes,Can Bonomo,2020,rock,53
Nur die Musik,JORIS,2020,rock,45
Dugo nisam bio mlad,Goran Karan,2020,rock,18
Party Mix I,Pur,2020,rock,52
Head Cold,Spacey Jane,2020,rock,53
s,She Her Her Hers,2020,rock,38
First Love - Live,Kari Jobe,2020,rock,47
Torna,Son Feci Bisiklet,2020,rock,52
Spolu Se Citime Zivi,Dymytry,2020,rock,46
Dunya'm,Ozbi,2020,rock,53
Vandens Zenklai - Late Pal Remix,Hiperbole,2020,rock,32
Sjalens skrubbsar,Mando Diao,2020,rock,40
FLOWER FANTASY,N.Flying,2020,rock,36
batsudoparadotsukusu,BLUE ENCOUNT,2020,rock,47
El Revelde,La Renga,2020,rock,40
Baronesse,Hjaltalin,2020,rock,24
Way Down,Ocean Alley,2020,rock,43
"ICH, AM STRAND",Die Arzte,2020,rock,44
Dark Days,Gerry Cinnamon,2020,rock,49
Lady Domina,Haloo Helsinki!,2020,rock,37
Stained Glass,Ocean Alley,2020,rock,44
Mortal Man,Jeremy Loops,2020,rock,38
Sereia Remix,Rita Vian,2020,rock,30
Believer,Rhett Walker,2020,rock,52
"Circles - Recorded at Electric Lady Studios NYC, 2020",Dashboard Confessional,2020,rock,46
Love You Like I Used To,Russell Dickerson,2020,rock,52
Soul,Lee Brice,2020,rock,48
Luz De Dia - En Vivo,Los Enanitos Verdes,2020,rock,48
Hey Old Lover,Kip Moore,2020,rock,46
Cabecita Loca,Mr. Kilombo,2020,rock,45
I Missed Out,Hockey Dad,2020,rock,46
Raki Icmeyi Bilmesen Tanisabilir Miydik,Kendimden Hallice,2020,rock,60
Hyacynth,Deva,2020,rock,23
"Los Abrazos Prohibidos (feat. Alice Wonder, Andres Suarez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Ivan Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwan, Nacho Vegas, Nina de Juan, Rozalen, Joaquin Sabina, Santi Balmes & Xoel Lopez)",Vetusta Morla,2020,rock,48
Dunyadan Uzak,Pinhani,2020,rock,50
Kolemjdouci,Katerina Marie Ticha,2020,rock,41
As the Deer,Shane & Shane,2020,rock,50
Faith (Fe) [feat. Evan Craft],Jordan Feliz,2020,rock,47
Door De Wind,Miss Montreal,2020,rock,57
Tu Dices,Lauren Daigle,2020,rock,48
Raghm El Masafa,Massar Egbari,2020,rock,48
kl Hj@ bt`dy - kyrwky mn lstwdyw,Cairokee,2020,rock,49
Hned ted (pojd byt svetlometem),Krystof,2020,rock,32
La chispa adecuada,Heroes Del Silencio,2020,rock,51
By The Way,Jeremy Loops,2020,rock,34
Aslinda Alkol Hala Damarimda,Palmiyeler,2020,rock,51
Atoms,Platon Karataev,2020,rock,28
En Plena Calle,Mr. Kilombo,2020,rock,43
Save The Roses,Lee Brice,2020,rock,55
Seni Buldum Ya,Kaan Bosnak,2020,rock,55
Taip Jau Gavosi,Sisters On Wire,2020,rock,27
Yui,Saucy Dog,2020,rock,42
Yine Karsilasirsak,Can Bonomo,2020,rock,52
Hot Soul,NO CIGAR,2020,rock,39
Parc ferme,Benjamin Biolay,2020,rock,42
The Vengeful One,Disturbed,2020,rock,24
Zai Shi Jian De Da An Li ,He Ping Fan Dian ,2020,rock,47
Tant de Bo,Suu,2020,rock,46
Kiertoradat,Arppa,2020,rock,34
Suplentes,Arawato,2020,rock,49
Lonely Diamond,Ocean Alley,2020,rock,41
Lian nante,Hitsujibungaku,2020,rock,47
Te Van a Hacer Cambiar,Arde Bogota,2020,rock,52
Truman show,Carson Coma,2020,rock,43
Kuchen und Bier,Bohse Onkelz,2020,rock,51
Ah Aman Aman,Kirli,2020,rock,54
I'm Picky - 2020,Shaka Ponk,2020,rock,39
BOOM,X Ambassadors,2020,rock,30
Eres un Temazo,Suu,2020,rock,43
buru-beri-*naitsu,Macaroni Empitsu,2020,rock,65
Juros Banga,EGOMASINA,2020,rock,25
The Difference,Tyler Rich,2020,rock,51
Affetmem,Sena Sener,2020,rock,51
The Bonny,Gerry Cinnamon,2020,rock,48
Hier mit dir - Akustik Version,Johannes Oerding,2020,rock,44
Procuro Olvidarte / Pasalo Bien,Macha Y El Bloque Depresivo,2020,rock,52
Dong Jing uinta-setsushiyon,HoneyWorks,2020,rock,42
Sakince Yoruldum,Kendimden Hallice,2020,rock,55
Kapkaranlik Her Gunum,Sena Sener,2020,rock,46
I'll Stay,Kyd the Band,2020,rock,39
All My Hope,Crowder,2020,rock,52
Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,2020,rock,46
Medicament,Cred Ca Sunt Extraterestru,2020,rock,29
Easy,Absynthe Minded,2020,rock,28
aimaideiiyo,Hitsujibungaku,2020,rock,46
Sabeis Quienes Sois,El Kanka,2020,rock,45
Un Planeta Llamado Nosotros,Maldita Nerea,2020,rock,48
Soguk Sarap,Kendimden Hallice,2020,rock,52
Saman Sarisi,Emir Can Igrek,2020,rock,52
Safe and Sound,The Sounds,2020,rock,37
Mi Caramelo - Live In Buenos Aires / 2001,Bersuit Vergarabat,2020,rock,42
Lian Ren gotsuko,Macaroni Empitsu,2020,rock,66
Kaybediyorum Yeniden,Yasli Amca,2020,rock,50
Kafam Karisik,Yasli Amca,2020,rock,49
Timidez (feat. Natalia Lafourcade),Gepe,2020,rock,44
Na M' Agapas,Pavlos Sidiropoulos,2020,rock,42
Fall In Love,Anna Kanzig,2020,rock,24
Los Huesos,Dani Martin,2020,rock,39
Kiraly Ur,Csaknekedkislany,2020,rock,41
Manidar,Son Feci Bisiklet,2020,rock,43
Firtina,Ekin Beril,2020,rock,42
"Nein, meine Sohne geb' ich nicht",Reinhard Mey,2020,rock,45
Hissettin mi,Sufle,2020,rock,47
Salgo Corriendo a Buscarte,El Zar,2020,rock,52
Ingenting om dig,Terra ,2020,rock,43
The Boys of Summer,Bell X1,2020,rock,35
Divergencia,Enjambre,2020,rock,57
Nejista pritomnost,SKWOR,2020,rock,46
?Lo Ves?,La Oreja de Van Gogh,2020,rock,48
Don't Say No (Feat. Jay Park),SURL,2020,rock,35
Comme une voiture volee,Benjamin Biolay,2020,rock,37
Contratimp,Ana Coman,2020,rock,34
Ein Hoch auf die Toten,Bohse Onkelz,2020,rock,50
Save Tonight,Eagle-Eye Cherry,2020,rock,25
Paddy,Ra Ra Viper,2020,rock,40
Sirenas,La Oreja de Van Gogh,2020,rock,48
Meng Hua Huo ,Novelbright,2020,rock,60
Best of Me,Romain Virgo,2020,rock,36
Brandy in the Airidh,Peat and Diesel,2020,rock,41
Mi accidente preferido (con Juancho Sidecars y Sidecars),Despistaos,2020,rock,51
Weightless,Spacey Jane,2020,rock,50
"ay, amor",Valeria Castro,2020,rock,40
Kdyz te zivot kope do zadku,Marek Ztraceny,2020,rock,41
The Devil in I,Slipknot,2020,rock,34
Wie aus der Sage,Bohse Onkelz,2020,rock,49
chiyu-ringurabu,NANAOAKARI,2020,rock,44
Yong Yuan noBu Zai Zheng Ming ,Tokyo Incidents,2020,rock,50
I Want to Dance Again,The Subs,2020,rock,32
Como Que No,Gustavo Pena - El Principe,2020,rock,38
Ben Yola Gelmem,Kahraman Deniz,2020,rock,51
Smells Like Teen Spirit - 2020,Shaka Ponk,2020,rock,35
Como Que No,Gustavo Pena - El Principe,2020,rock,38
Vanana Megamix,ELYELLA,2020,rock,47
Abrazame,La Oreja de Van Gogh,2020,rock,48
Vlci,Katerina Marie Ticha,2020,rock,41
In The Blood,Dizzy Mizz Lizzy,2020,rock,30
Halfway Out,The Rions,2020,rock,42
Lp,BURZUAZIJA,2020,rock,21
Por Ti (La Poderotza),Temple Sour,2020,rock,50
Blue spring,JANNABI,2020,rock,34
Abres Camino,Generacion 12,2020,rock,50
Heroj Ulice - Live At Arena Zagreb 2019,Prljavo Kazaliste,2020,rock,21
Don Desem Doner Misin,Baris Manco,2020,rock,49
Kal Ki Adeta,Yasli Amca,2020,rock,47
Mundo imperfecto,Sidecars,2020,rock,49
Ex Nihilo,Platon Karataev,2020,rock,23
Red White Blue Jean American Dream,Kip Moore,2020,rock,43
Changes,Ilse DeLange,2020,rock,37
La Ciudad (Cap. 6),Siddhartha,2020,rock,51
Vitr do plachet - Film Gump,Marek Ztraceny,2020,rock,33
La Vuelta,La Maravillosa Orquesta del Alcohol,2020,rock,42
Ne Boj Se,Marko Perkovic Thompson,2020,rock,36
Emmene-moi (feat. L.E.J),Boulevard des Airs,2020,rock,37
Momma's House,Dustin Lynch,2020,rock,54
El Tiempo No Para - Live In Buenos Aires / 2001,Bersuit Vergarabat,2020,rock,40
Bir Tek Sensin Icimde (Ev Kayitlarim),Manus Baba,2020,rock,44
Home Sweet,Russell Dickerson,2020,rock,52
Big Log - 2006 Remaster,Robert Plant,2020,rock,34
Na mindegy,Carson Coma,2020,rock,36
Sha Mo nokimihe,Hitsujibungaku,2020,rock,41
Soldier On,DI-RECT,2020,rock,52
Close,School Is Cool,2020,rock,31
Litmus Heart,Platon Karataev,2020,rock,23
The Worship Medley: Reckless Love / O Come To The Altar / Great Are You Lord (feat. Davies),Tauren Wells,2020,rock,44
Head Still Hurts,The Rions,2020,rock,42
Good Grief,Spacey Jane,2020,rock,49
Kalhotky si sundej,Mig 21,2020,rock,31
El Favor,Las Pastillas del Abuelo,2020,rock,61
Protest ist cool aber anstrengend,Madsen,2020,rock,41
Hellwach,Julian le Play,2020,rock,36
Honey,Old Mervs,2020,rock,42
Shake That Skinny Ass,Troy Kingi,2020,rock,40
Prachy,Lautr,2020,rock,34
Divoka - Radio Edit,Katerina Marie Ticha,2020,rock,41
La Leyenda Del Hada Y El Mago,Rata Blanca,2020,rock,48
Valo pimean,Pyhimys,2020,rock,55
Kala Cinta Menggoda,Noah,2020,rock,54
Buoc Qua Mua Co Don,Vu.,2020,rock,48
Teri Tasveer,Bayaan,2020,rock,54
Yesil,Son Feci Bisiklet,2020,rock,39
Kala Cinta Menggoda,Noah,2020,rock,54
A la Vez,Conociendo Rusia,2020,rock,56
Yesil,Son Feci Bisiklet,2020,rock,39
GmD `ynk - kyrwky mn lstwdyw,Cairokee,2020,rock,42
Teri Tasveer,Bayaan,2020,rock,54
Valo pimean,Pyhimys,2020,rock,55
In the Ghetto,Danny Vera,2020,rock,34
Mit sem erdekel,Carson Coma,2020,rock,38
La Buena Sombra,IZAL,2020,rock,39
Algun dia (Cap. 1),Siddhartha,2020,rock,61
Rogor Moviktset - Original Motion Picture Soundtrack,Erekle Deisadze,2020,rock,30
Ingenting vackert,Knogjarn,2020,rock,37
Buoc Qua Mua Co Don,Vu.,2020,rock,48
Tunel de la Vida,El Plan De La Mariposa,2020,rock,61
Sorgu,rehber,2020,rock,47
Una Vez Mas,Ximena Sarinana,2020,rock,49
Suomen muotoisen pilven alla,Arttu Wiskari,2020,rock,45
Hd tyh,Massar Egbari,2020,rock,43
La Leyenda Del Hada Y El Mago,Rata Blanca,2020,rock,48
Purga,Rita Vian,2020,rock,31
Viagem,Tiago Bettencourt,2020,rock,33
Island,Peat and Diesel,2020,rock,40
nqT@ byD - kyrwky mn lstwdyw,Cairokee,2020,rock,40
monoro-gu,Kiro Akiyama,2020,rock,40
Anla Hain,Yasli Amca,2020,rock,43
Voi And Destroy,Aktiv Dodshjelp,2020,rock,29
emerarudo,back number,2020,rock,52
Morena,Dread Mar I,2020,rock,48
Je te promets,Gaetan Roussel,2020,rock,38
Baat Unkahi,Kaavish,2020,rock,52
Superstar,El Zar,2020,rock,56
Tajemstvi,Tata Bojs,2020,rock,30
Pull Your Jocks Up,The Scratch,2020,rock,34
inhueruno - Remastered 2020,Mrs. GREEN APPLE,2020,rock,55
Single Saturday Night,Cole Swindell,2020,rock,55
Fick die Welt,KAFVKA,2020,rock,43
Mergem Mai Departe,Suie Paparude,2020,rock,29
"Hey, Ma - triple j Like A Version",The Vanns,2020,rock,42
La canzone che hai scritto tu,Brunori Sas,2020,rock,41
Wanted,Hunter Hayes,2020,rock,43
"Neha keves, neha tobb",Ivan & The Parazol,2020,rock,36
Wartburg Limuzina,Atheist Rap,2020,rock,25
Het Is Al Laat Toch,Racoon,2020,rock,51
Donde Me Lleven Mis Alas,Paula Mattheus,2020,rock,45
Step,JANNABI,2020,rock,36
Her and the Sun,Rum Jungle,2020,rock,43
Mot Giac Mo (feat. Kimmese),Vu.,2020,rock,41
htln blbqy lbn - kyrwky mn lstwdyw,Cairokee,2020,rock,36
Nos celebrations - Edit,Indochine,2020,rock,38
Addicted To The Sunshine,Lime Cordiale,2020,rock,37
Her and the Sun,Rum Jungle,2020,rock,43
htln blbqy lbn - kyrwky mn lstwdyw,Cairokee,2020,rock,36
Mot Giac Mo (feat. Kimmese),Vu.,2020,rock,41
Feltel szeretni,Csaknekedkislany,2020,rock,38
Dej povej,BURZUAZIJA,2020,rock,20
saida-noyouniYan Xie gaYong kiShang garu,never young beach,2020,rock,39
Buscandote (Cap. 7),Siddhartha,2020,rock,61
Karmadame,Zoe,2020,rock,60
Valium,NO CIGAR,2020,rock,36
Daggers,High Hi,2020,rock,34
White Lines,Support Lesbiens,2020,rock,28
Extranjero,1915,2020,rock,50
Lost in The Thick of It,The Coronas,2020,rock,35
Kehilangan,Setia Band,2020,rock,51
Nilufer,Yasli Amca,2020,rock,45
Pa Olvidarte,ChocQuibTown,2020,rock,38
Hullocsillagok,Mudfield,2020,rock,36
Mikrofon,Dogan Duru,2020,rock,41
Mera Musafir,Bayaan,2020,rock,50
Az tady jednou nebudu,Harlej,2020,rock,42
... y vuelo,Vanesa Martin,2020,rock,45
Ruh,rehber,2020,rock,40
POP (Himlen over Kobenhavn),Annika Aakjaer,2020,rock,45
Real Feelings,RONDE,2020,rock,34
TRAEMAND,HUGORM,2020,rock,44
Jazz Fest,Senor Loop,2020,rock,42
tsukimisou,Novelbright,2020,rock,56
Tevelis,Aleksandras Makejevas,2020,rock,31
Wo Feng Ren  - Remastered 2020,Mrs. GREEN APPLE,2020,rock,56
Mine Hender Brenner,Blomst,2020,rock,29
Toinen ihminen,Mokoma,2020,rock,36
Te Alejas Mas De Mi,Esteman,2020,rock,51
Mil Batalles,Buhos,2020,rock,47
Tesekkur,Batuhan Kordel,2020,rock,51
Eg az erdo,Kollar-Klemencz Laszlo,2020,rock,28
Can Evimden,Siyasiyabend,2020,rock,42
Alma Llanera,Simon Diaz,2020,rock,41
Egyszeruen semmi sem egyszeru,Carson Coma,2020,rock,38
Ultimos Dias,Rawayana,2020,rock,44
Alguien Diferente,Paula Mattheus,2020,rock,45
Anche senza di noi,Brunori Sas,2020,rock,41
En Privado,Babasonicos,2020,rock,40
Dut,Dogan Duru,2020,rock,38
Dayanamam,Manus Baba,2020,rock,39
Maybe This Is Love,Chef'Special,2020,rock,37
Alla drommar ar uppfyllda,Hakan Hellstrom,2020,rock,39
Volver a ser Romeo (feat. Galvan Real),Maki,2020,rock,43
Te iubesc,Fara Zahar,2020,rock,34
Piros az alma,Magna Cum Laude,2020,rock,40
Nestoji mi,Visaci Zamek,2020,rock,31
Blinding Lights,The Weeknd,2020,pop,89
GIRL LIKE ME,Black Eyed Peas,2020,pop,74
Heat Waves,Glass Animals,2020,pop,86
Melodia,sanah,2020,pop,56
Save Your Tears,The Weeknd,2020,pop,86
Szampan,sanah,2020,pop,56
Ocean Drive,Duke Dumont,2020,pop,75
Teeth,5 Seconds of Summer,2020,pop,81
Shut up My Moms Calling,Hotel Ugly,2020,pop,86
Without Me,Halsey,2020,pop,83
forwards beckon rebound,Adrianne Lenker,2020,pop,79
The Cut That Always Bleeds,Conan Gray,2020,pop,86
Heather,Conan Gray,2020,pop,85
No Time To Die,Billie Eilish,2020,pop,77
Levitating (feat. DaBaby),Dua Lipa,2020,pop,81
Love Again,Dua Lipa,2020,pop,75
Kings & Queens,Ava Max,2020,pop,79
Don't Start Now,Dua Lipa,2020,pop,82
VIXIARSKI BALET,Kimik,2020,pop,52
Siebie zapytasz,sanah,2020,pop,52
After Hours,The Weeknd,2020,pop,82
Sweet but Psycho,Ava Max,2020,pop,81
The Thrill,Wiz Khalifa,2020,pop,80
anything,Adrianne Lenker,2020,pop,81
Physical,Dua Lipa,2020,pop,76
Heartless,The Weeknd,2020,pop,79
cardigan,Taylor Swift,2020,pop,84
Head & Heart (feat. MNEK),Joel Corry,2020,pop,77
Romantic Lover,Eyedress,2020,pop,77
Krolowa dram,sanah,2020,pop,51
Lose You To Love Me,Selena Gomez,2020,pop,80
"not a lot, just forever",Adrianne Lenker,2020,pop,80
party 4 u,Charli xcx,2020,pop,80
People You Know,Selena Gomez,2020,pop,76
Hate Me,Ellie Goulding,2020,pop,76
The Business,Tiesto,2020,pop,74
Oto cala ja,sanah,2020,pop,50
Honeypie,JAWNY,2020,pop,77
Czastka,sanah,2020,pop,50
Lovefool,twocolors,2020,pop,69
Lemonade (feat. NAV),Internet Money,2020,pop,76
Bez konca,Artur Rojek,2020,pop,49
Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,2020,pop,81
Higher Love,Kygo,2020,pop,77
Boss Bitch,Doja Cat,2020,pop,76
Chce tu zostac,Farba,2020,pop,50
august,Taylor Swift,2020,pop,84
Lubie byc z nia,BARANOVSKI,2020,pop,49
half return,Adrianne Lenker,2020,pop,75
telepatia,Kali Uchis,2020,pop,83
Fire On Fire,Sam Smith,2020,pop,77
Break My Heart,Dua Lipa,2020,pop,77
positions,Ariana Grande,2020,pop,79
God's Menu,Stray Kids,2020,pop,75
Pain 1993 (with Playboi Carti),Drake,2020,pop,74
In Your Eyes,The Weeknd,2020,pop,76
Lights,Ellie Goulding,2020,pop,65
Figure You Out,VOILA,2020,pop,75
that way,Tate McRae,2020,pop,77
Arcade,Duncan Laurence,2020,pop,75
Pretty Boy,The Neighbourhood,2020,pop,77
"Swit (feat. Daria Zawialow, Krol & Igo)",Meskie Granie Orkiestra,2020,pop,47
Wildfires,SAULT,2020,pop,74
My Head & My Heart,Ava Max,2020,pop,72
Valhalla Calling,Miracle Of Sound,2020,pop,69
Paradise (feat. Dermot Kennedy),MEDUZA,2020,pop,68
Midnight Sky,Miley Cyrus,2020,pop,71
No sory,sanah,2020,pop,47
How You Like That,BLACKPINK,2020,pop,73
Prisoner (feat. Dua Lipa),Miley Cyrus,2020,pop,72
Rat,Penelope Scott,2020,pop,71
Rise Up (feat. Vamero),VINAI,2020,pop,63
Dynamite,BTS,2020,pop,79
ROCKSTAR (feat. Roddy Ricch),DaBaby,2020,pop,75
Levitating,Dua Lipa,2020,pop,77
What's Love Got to Do with It,Kygo,2020,pop,68
Take You Dancing,Jason Derulo,2020,pop,71
Dancing With A Stranger (with Normani),Sam Smith,2020,pop,76
Angels Like You,Miley Cyrus,2020,pop,81
You're All I Want,Cigarettes After Sex,2020,pop,73
Salt,Ava Max,2020,pop,67
Maniac,Conan Gray,2020,pop,76
Remember That Night?,Sara Kays,2020,pop,73
Therefore I Am,Billie Eilish,2020,pop,71
Good Days,SZA,2020,pop,76
